,loc,scale,expectation,cv
プリティーダービー,-2.0778358,0.44597954,0.13829213,0.31008628
プリティーリズム,-2.135924,0.5171357,0.1350366,0.26112413
プリティーリズム・レインボーライブ,-1.9915513,0.49868318,0.15455446,0.30992514
プリパラ,-2.0901577,0.5033311,0.14036815,0.27887833
プリパラおじさん,-2.0540123,0.4681352,0.14306775,0.30561203
プリマジ,-2.0348015,0.47595412,0.14638205,0.30755496
プリン,-1.9954604,0.53427964,0.15680802,0.29349428
プリンセスコネクト,-2.0110269,0.49576187,0.15135352,0.3052948
プリンセスコネクト!,-1.9682853,0.4375618,0.15373035,0.351334
プリンセスコネクト!Re:Dive,-2.0133548,0.51108617,0.15217102,0.29774043
プリンセスコネクト！Re:Dive,-2.0889213,0.5315483,0.14260888,0.2682896
プリンツ,-2.099033,0.4665091,0.13666567,0.2929539
プリンツ・オイゲン,-2.062735,0.536801,0.14680393,0.27347925
プリンツ・オイゲン(アズールレーン),-1.9638758,0.45914754,0.15591137,0.33956704
プリンツ・オイゲン(艦これ),-1.9834359,0.47720638,0.15418951,0.32310864
プリンツ・オイゲン（艦これ）,-2.0558398,0.50231946,0.14519504,0.2890492
プリン戦争,-2.1545916,0.52885765,0.13335422,0.2521552
プリーツスカート,-2.043591,0.48940504,0.14604618,0.29841575
プルシュカ,-2.0537062,0.47344592,0.14346983,0.30303317
プルシリーズ,-2.0238023,0.4989521,0.1496695,0.29996768
プルツー,-2.0518866,0.5124511,0.14652143,0.28592277
プレグナンツの法則,-1.9365475,0.50014025,0.16341253,0.3267334
プレステ,-2.0273101,0.48315528,0.14799294,0.30630514
プレセア,-1.9641508,0.49790648,0.1587864,0.3189081
プレゼント,-2.105338,0.4900983,0.13734765,0.28024513
プレゼントがサンタコスでやってきた,-2.1267269,0.48157993,0.1338859,0.27801389
プレゼントは私,-2.0414567,0.53862625,0.1501084,0.27868748
プレデター,-2.0461993,0.46011168,0.14365396,0.31221542
プレーリードッグ,-1.9856725,0.504439,0.15591519,0.3090863
プロの犯行,-2.016928,0.48834544,0.14991494,0.30698544
プログラミング,-2.029521,0.42705908,0.14394397,0.33705866
プロジェクトセカイ,-2.0451503,0.48125526,0.14524302,0.30180037
プロスペラ・マーキュリー,-2.0822663,0.5188444,0.14260645,0.27485397
プロセカ,-2.102623,0.5140639,0.13938825,0.27114967
プロテインザスバル,-2.0278888,0.5176579,0.15048319,0.29070008
プロテクトギア,-2.0352201,0.50003445,0.14805034,0.29608026
プロデューサー,-2.030111,0.56039786,0.15364842,0.27417737
プロトセイバー,-2.0112216,0.48437735,0.15048213,0.31067127
プロパガンダ,-2.0536044,0.4825153,0.14410777,0.29865947
プロフェッショナル,-2.088416,0.4942036,0.13997415,0.28323174
プロポーズ,-2.0223224,0.4541788,0.14672676,0.32305944
プロレス,-2.054505,0.4818613,0.14393264,0.2987014
プロレスラー,-2.0355747,0.48398903,0.14683409,0.30338308
プロングホーン（けものフレンズ）,-2.0699327,0.51325643,0.14396046,0.28048447
プロ野球,-2.0235963,0.521,0.15139304,0.29058164
プロ野球2023,-2.0271804,0.45485085,0.14606029,0.3211169
プロ野球2024,-2.0760758,0.49954644,0.14208888,0.28443578
プーさん,-2.044737,0.4679829,0.14439061,0.30853823
プール,-1.9501877,0.48642287,0.16011164,0.3291614
プール掃除,-2.013969,0.51577675,0.15244427,0.2955625
ヘアバンド,-2.000937,0.51852375,0.1546635,0.2982766
ヘアピン,-2.0672467,0.53135026,0.14571829,0.2742415
ヘアピン霊夢の人,-2.0985556,0.48798728,0.1381397,0.28308052
ヘイウッド・L・エドワーズ(艦これ),-1.986659,0.44547898,0.15146007,0.33999375
ヘイロー,-2.093754,0.4568445,0.13677739,0.29939592
ヘカーティア・ラピスラズリ,-2.0684185,0.51398426,0.1442325,0.28061655
ヘスティア,-2.1314538,0.50471854,0.13478377,0.2670474
ヘソ,-2.0446122,0.5001584,0.14667545,0.29325798
ヘソ出し,-2.0593593,0.4369839,0.14031269,0.32109347
ヘッダー,-2.0049038,0.48884648,0.15176554,0.31045645
ヘッドセット,-1.980596,0.5439403,0.15998736,0.2941267
ヘッドドレス,-2.049245,0.48938352,0.14522123,0.2967432
ヘッドフォン,-2.03998,0.49467337,0.14695498,0.2970748
ヘッドホン,-2.0163784,0.51675946,0.1521546,0.29443988
ヘビ,-2.0998476,0.5004633,0.13881463,0.27737224
ヘブバン,-2.0740495,0.5884574,0.14943281,0.2539399
ヘブンズ・ドアー,-2.0437071,0.4505861,0.14338912,0.318228
ヘブンバーンズレッド,-2.0329933,0.4880077,0.14750141,0.30225223
ヘブン状態,-2.0496633,0.45071855,0.14254612,0.31626415
ヘラ,-2.0945716,0.5363495,0.14216939,0.26506856
ヘラクロス,-2.115088,0.49137667,0.1361004,0.27697775
ヘリコプター,-2.037734,0.55647886,0.15214829,0.27341253
ヘルガー,-2.0839758,0.5090436,0.14164756,0.27826217
ヘルシェイク矢野,-2.0834873,0.50887954,0.14170496,0.27846465
ヘルテイカー,-2.0577233,0.49624527,0.14448299,0.29115236
ヘルメット,-2.0962505,0.5071453,0.13978463,0.27563035
ヘル絵スタ,-2.1465292,0.50162727,0.13256074,0.26426145
ヘレナ,-2.0761545,0.5304624,0.14435796,0.2721361
ヘレナ(アズールレーン),-2.1395233,0.45768723,0.13070865,0.2855851
ヘレナ(艦これ),-1.9942809,0.52927,0.1565754,0.29583275
ヘレナ（艦これ）,-2.0805185,0.4935966,0.1410417,0.28574285
ヘンゼルとグレーテル,-2.0101054,0.51956123,0.15333451,0.29512307
ヘンダーランドの大冒険,-2.098438,0.4900382,0.13829456,0.2822118
ヘンリエッタ,-2.0120618,0.4609899,0.14870276,0.3225727
ベアショルダー,-1.9843402,0.4774199,0.15406583,0.3227051
ベアトリクス,-2.0775406,0.51481324,0.14298376,0.2777391
ベアトリス,-2.1336503,0.5135651,0.13509516,0.26305363
ベアトリーチェ,-2.0588033,0.49922374,0.14454114,0.2895318
ベアハッグ,-1.9695807,0.46962437,0.15578052,0.33171302
ベイちゃんは不憫,-2.0993066,0.44216076,0.13512519,0.30560195
ベイブレード,-2.1023698,0.5562248,0.14260499,0.25638014
ベイマックス,-2.0932348,0.49577248,0.13940951,0.28119656
ベガ,-2.0307589,0.49646118,0.1484478,0.2990119
ベガの1996-2,-2.0611553,0.47420552,0.14245631,0.30041048
ベジータ,-2.0321603,0.5108365,0.14931706,0.29229912
ベジータ系女子,-2.0030587,0.5052258,0.15328872,0.3034064
ベスト,-2.063913,0.46262836,0.14129569,0.30541942
ベッド,-1.9851437,0.54412,0.159277,0.29272404
ベッドウェー開戦,-2.03004,0.50854176,0.14945908,0.29389736
ベネット,-2.0370612,0.57822037,0.15414032,0.26657712
ベビードール,-1.9973581,0.5074009,0.15433492,0.30416763
ベヘリット,-2.0108304,0.51843435,0.1531338,0.2953774
ベリーショート,-2.0131545,0.47678405,0.14964448,0.31386217
ベリーダンス,-2.0540407,0.4797254,0.1438517,0.2998626
ベル,-2.0813818,0.50006574,0.14137365,0.28271013
ベルちゃん,-2.1077807,0.56382126,0.14244013,0.25263348
ベルエンジェル,-2.0672083,0.52840614,0.14549671,0.27535015
ベルサイユのばら,-2.0396419,0.49290913,0.14687666,0.29797918
ベルサー鎮守府,-1.9764756,0.5065801,0.15752614,0.31095996
ベルゼブブ優一,-2.1175454,0.47273144,0.13455155,0.28462577
ベルト,-2.120698,0.4978219,0.13577114,0.27273035
ベルファスト,-2.0252092,0.5908755,0.15713623,0.26593795
ベルファスト(アズールレーン),-2.0998223,0.49320972,0.13831876,0.28044614
ベルモンド・バンデラス,-2.1134512,0.49423718,0.13651565,0.27621484
ベレス,-2.0287938,0.53939587,0.15208438,0.2819532
ベレー帽,-2.1150303,0.443458,0.13309357,0.30012667
ベロニカ,-2.1010017,0.48557493,0.13764048,0.28345877
ベンチ,-2.0849288,0.50304705,0.1410839,0.28045866
ベン・トー,-2.1383314,0.49899775,0.1334762,0.26748857
ベーグル,-2.1002247,0.49821144,0.13860635,0.2782079
ベータ,-2.1002643,0.49759763,0.1385585,0.27845493
ベー式初音ミク,-2.0287304,0.5560935,0.15349145,0.27601734
ペアルック,-2.0451941,0.5509004,0.15055175,0.27328306
ペイント,-2.004767,0.5044555,0.15296759,0.30323306
ペイントツール,-2.0416067,0.4824233,0.14584067,0.30230853
ペコリーヌ,-2.0605557,0.43514484,0.14003259,0.32180685
ペストマスク,-1.9980911,0.5044298,0.1539902,0.30527577
ペスト医師,-2.0224667,0.5373802,0.15288368,0.28449816
ペット,-1.9913596,0.45588976,0.15145877,0.33222675
ペットボトル,-2.0852826,0.44340652,0.13710916,0.30921772
ペトラ,-2.0905602,0.5066367,0.14054608,0.27741
ペトラ・イッタ,-2.0833428,0.5069604,0.14158736,0.27928683
ペトラ・ラル,-2.0699189,0.5008144,0.14305711,0.28564897
ペド,-2.0484354,0.49009895,0.1453898,0.29665396
ペニーワイズ,-1.989083,0.4673534,0.15260944,0.3265397
ペパンペピポン,-2.0104766,0.5077668,0.1523518,0.30004287
ペプシ,-2.06522,0.49159193,0.14307463,0.2910435
ペリーヌ・クロステルマン,-2.0385568,0.50721234,0.14809155,0.2919715
ペルソナ,-2.0496984,0.54124916,0.14908734,0.27545047
ペルソナ3,-2.056264,0.5025153,0.14514774,0.2888424
ペルソナ4,-2.0309536,0.45134616,0.14527933,0.32188007
ペルソナ5,-1.9622775,0.45445395,0.1558263,0.3428869
ペルソナ３,-2.088643,0.47362772,0.1385559,0.2925418
ペルソナ５,-2.093773,0.48113796,0.13834205,0.28753096
ペロペロ,-2.066305,0.48652646,0.14256589,0.29302803
ペロロ様,-2.0414839,0.5007928,0.14718173,0.29389745
ペン,-1.9874635,0.4687502,0.15295675,0.3263076
ペンキ,-2.0009081,0.50432575,0.15354896,0.30446383
ペンギン,-2.0537984,0.49924454,0.14526787,0.2909754
ペンタゴン,-1.9960481,0.47045553,0.1517708,0.32260394
ペンタブ,-2.1669834,0.56157225,0.13408227,0.23876227
ペン画,-2.0350294,0.5316828,0.15051597,0.28309357
ペーパークラフト,-2.0349944,0.5217162,0.14973316,0.28700116
ホイッスル,-2.0053592,0.51344216,0.15357783,0.2991142
ホゲータ,-2.0375695,0.5108635,0.1485136,0.29071093
ホシノ,-2.07408,0.5077099,0.14295931,0.28157675
ホシノ・ルリ,-2.0406775,0.47930923,0.14575781,0.30409974
ホタル,-1.9670267,0.4846494,0.15730256,0.3245698
ホタルダ,-2.0589423,0.4961706,0.14430161,0.2908306
ホッコータルマエ,-2.1011214,0.48308766,0.13745831,0.28454113
ホッコータルマエ(ウマ娘),-2.025042,0.50030136,0.14958486,0.2989895
ホッコータルマエ（ウマ娘）,-2.108374,0.50404614,0.13788395,0.2735542
ホットケーキ,-2.1398213,0.48977384,0.13267109,0.27088234
ホットパンツ,-2.0691001,0.52240795,0.14476478,0.2771106
ホノルル,-2.043227,0.49814025,0.14673088,0.2945574
ホノルル(アズールレーン),-2.0319083,0.50678647,0.14904724,0.29410264
ホノルル(艦これ),-2.0690825,0.5129395,0.14405948,0.28085083
ホノルル（艦これ）,-2.065884,0.5066988,0.1440619,0.28431466
ホミカ,-2.020125,0.5139761,0.15136832,0.29450458
ホムラ,-2.03285,0.511106,0.14923464,0.29198372
ホムンクルス,-2.0393887,0.4776594,0.14583063,0.30530253
ホモ,-2.1511514,0.50281954,0.13202848,0.26257625
ホモのよくばりセット,-2.0108116,0.5332174,0.15433168,0.28943485
ホモの奇妙な冒険,-1.9306916,0.5165855,0.16575223,0.32086116
ホモガキ,-2.0821218,0.5109681,0.14204979,0.27800128
ホラー,-2.1028535,0.5395365,0.14123872,0.26177788
ホラークッキー☆,-2.0649157,0.5304655,0.14598975,0.27521065
ホラーゲーム,-2.1476178,0.49753773,0.13214627,0.2656005
ホラーゲームにいそうたん,-2.0836136,0.48399723,0.13994764,0.28914967
ホラー映画,-2.0771925,0.5218184,0.14355382,0.27510303
ホルスタイン,-1.9684453,0.5141448,0.15941046,0.31004974
ホルスタイン（けものフレンズ）,-2.0870392,0.51454896,0.14161277,0.2752173
ホロウナイト,-2.0766034,0.5494593,0.14578089,0.265317
ホロライブ,-1.9821898,0.5623088,0.16136374,0.2869664
ホロライブEN,-2.0363784,0.48753187,0.14696884,0.30145484
ホロライブオルタナティブ,-2.083403,0.51455015,0.14212874,0.2762194
ホロライブゲーマーズ,-2.0661125,0.49153557,0.14294305,0.29080918
ホワイトグリント,-2.0306654,0.5407612,0.15191199,0.2809225
ホワイトタイガー,-2.0412855,0.5345116,0.149803,0.28026143
ホワイトタイガー(けものフレンズ),-2.0437646,0.4377596,0.14256634,0.32567266
ホワイトデー,-2.0595658,0.51796937,0.14581455,0.28151193
ホワイトボード,-2.0559125,0.5781523,0.15125585,0.2616194
ホワイトライオン(けものフレンズ),-2.0163207,0.58315355,0.15782213,0.27063563
ホンダ,-2.0402846,0.5094792,0.14800636,0.2905052
ホーク,-2.0246375,0.45821723,0.14665742,0.3200609
ホーネット,-2.023809,0.48894352,0.14893042,0.30459636
ホーネット(艦これ),-2.0627828,0.52040416,0.14553009,0.2796482
ボイスドラマ,-2.0988982,0.49209988,0.13837096,0.2811847
ボイスロイド,-2.0547411,0.53148776,0.14756279,0.277641
ボイロ,-2.0717113,0.51881754,0.14411764,0.27778098
ボイロTRPG,-2.1079102,0.5049938,0.1380139,0.2732982
ボイロクリーチャー,-2.0176263,0.5289815,0.1529391,0.28911993
ボイロ素材まとめWiki_登録済,-1.9736221,0.49434507,0.15701193,0.31761605
ボイン,-2.018907,0.5292076,0.15276161,0.28866103
ボインボイン姉貴,-2.018635,0.5215634,0.15219073,0.29179716
ボインロイド,-2.0966349,0.4582019,0.13646866,0.29783523
ボイ酒ロイド,-2.0537348,0.48435518,0.14421721,0.29775092
ボカロ,-2.103376,0.48912042,0.13755155,0.28122225
ボカロGIF,-2.0426958,0.43564478,0.14258705,0.32730117
ボカロ漫画,-2.0171099,0.49839845,0.15063292,0.3022339
ボクっ娘,-2.0870988,0.5401512,0.14352915,0.26572034
ボクっ子,-2.0841687,0.5121729,0.14184675,0.27695093
ボクカワウソ,-2.1024556,0.5242579,0.14015134,0.26733282
ボクサー,-2.0117364,0.50431883,0.15189472,0.30118787
ボクシング,-1.97733,0.48853636,0.1559849,0.31929025
ボケて,-2.0444355,0.50053096,0.14672871,0.29314613
ボコ,-2.0228944,0.55746835,0.15450808,0.2771603
ボコられグマのボコ,-1.9844183,0.5175104,0.15715703,0.303679
ボサ髪,-2.011842,0.5268867,0.15365626,0.29163054
ボス,-2.0630758,0.48602128,0.14299189,0.2942091
ボス(けものフレンズ),-2.057519,0.513384,0.14576823,0.28393605
ボスゴドラ,-2.0413816,0.48951975,0.14637744,0.29902256
ボスラッシュ,-2.1012986,0.51125157,0.1393719,0.27260923
ボタン,-1.9811697,0.5211597,0.1579675,0.30310765
ボタン飛ばし,-2.0903568,0.4995228,0.14007246,0.28041255
ボッキー☆,-2.049066,0.48537225,0.14496355,0.2986647
ボッシュート,-2.0675802,0.47713113,0.1417411,0.2970695
ボツ,-1.9922161,0.5214245,0.1562537,0.29966697
ボテ腹,-2.0995922,0.46880957,0.13673629,0.291667
ボディコン,-2.057846,0.5029031,0.14494655,0.28821963
ボディスーツ,-2.0817192,0.530725,0.14357689,0.27052972
ボディペイント,-2.0285003,0.52625597,0.15106764,0.28706115
ボディースーツ,-2.0169399,0.4483821,0.14713325,0.32814255
ボトムレス,-2.0335805,0.51165426,0.14916748,0.2915396
ボブ,-2.1267912,0.4900054,0.13442637,0.27433652
ボブカット,-2.0708888,0.50671625,0.14334397,0.28288805
ボブ（絵師）,-2.03003,0.48495224,0.14771943,0.30460614
ボボボーボ・ボーボボ,-2.0157034,0.4833385,0.14973392,0.309791
ボルガ博士,-2.0777671,0.5347686,0.14445627,0.27012855
ボルチモア,-2.0527234,0.46977925,0.14336275,0.30517045
ボルチモア(アズールレーン),-2.1676755,0.4943406,0.12931693,0.2615948
ボロモ農機,-2.088265,0.44844338,0.13700825,0.3055196
ボロ絵,-2.0606294,0.54838675,0.1480411,0.26995748
ボンッ!キュッ!モフッ!,-1.9962515,0.44110605,0.14972363,0.33942774
ボンテージ,-2.0273445,0.50996596,0.14997123,0.29408088
ボンデージ,-1.9325956,0.57630134,0.1709244,0.29658857
ボンドルド,-2.165942,0.51646334,0.13099782,0.253644
ボンバーガール,-2.0617626,0.5072091,0.1446943,0.28527543
ボンバーマン,-1.9828936,0.47601494,0.15418556,0.32390907
ボンバーマンジェッターズ,-2.1036203,0.46699053,0.13607076,0.291378
ボンボン,-2.034811,0.49425766,0.14768617,0.29880401
ボンレスハム,-2.0248485,0.49147806,0.14896065,0.3030871
ボーイズラブ,-2.062982,0.49085477,0.1433433,0.29202792
ボーイッシュ,-1.9791714,0.5315397,0.15915063,0.2994144
ボーカロイド,-1.9747468,0.48734802,0.1562977,0.32071066
ボーパルバニー,-2.111341,0.5509226,0.14091715,0.25578395
ボーボボ,-2.1005204,0.4873127,0.13782321,0.28282294
ボーボボ人気投票,-2.0161211,0.4635685,0.14827698,0.31985992
ボール,-2.1107476,0.54413646,0.14047787,0.2581666
ボールペン,-2.059625,0.49965402,0.14445347,0.28910697
ボールペン画,-2.1023939,0.4401455,0.13458896,0.30578288
ボ乳ス,-2.0588055,0.54422307,0.14797439,0.27190024
ポ,-2.0542142,0.49711612,0.1450536,0.29179016
ポカリスエット,-2.1143727,0.46250266,0.13433503,0.29045245
ポケスペ,-2.0431542,0.4402128,0.1428071,0.3244047
ポケットの中の戦争,-2.038715,0.47841644,0.14598176,0.30513534
ポケットモンスター,-2.0810778,0.54280615,0.14460368,0.26640025
ポケットモンスターハンター,-2.0339262,0.50436676,0.14856492,0.29455733
ポケマス,-2.012727,0.5020143,0.15156847,0.30192065
ポケミク,-2.103601,0.5054434,0.13864142,0.2742966
ポケモナー,-2.04756,0.5340877,0.1488323,0.2786664
ポケモン,-2.1049201,0.49763638,0.13791756,0.27714527
ポケモンBW,-2.0118167,0.5193501,0.15305555,0.29470593
ポケモンBW2,-2.0555096,0.48573047,0.14405751,0.29657912
ポケモンSM,-2.054789,0.5080064,0.14576583,0.286937
ポケモンSV,-2.013037,0.51810217,0.15276995,0.29486454
ポケモンUSUM,-2.1075683,0.5093227,0.13836455,0.2716638
ポケモンXY,-2.058878,0.5019649,0.14472882,0.28832456
ポケモンsv,-2.0814078,0.44387612,0.13767013,0.3101544
ポケモンxy,-2.0486028,0.5336432,0.14864188,0.2785417
ポケモンごっこ,-2.0754857,0.49764553,0.14203808,0.28542018
ポケモンと言えるかな？,-2.097354,0.46046373,0.13651231,0.296467
ポケモントレーナー,-2.013913,0.52593046,0.15326121,0.29140964
ポケモンマスターズ,-2.0172045,0.507536,0.15131249,0.29813153
ポケモン人間絵,-2.128539,0.5419204,0.1378347,0.2543449
ポケモン先輩シリーズ,-2.0916817,0.48969552,0.13920873,0.2842761
ポケモン剣盾,-2.138854,0.54513484,0.13665879,0.25068805
ポケモン擬人化,-2.050366,0.5010664,0.14590025,0.29117948
ポケモン金銀,-2.0468771,0.50056714,0.14637354,0.2924154
ポケモンＳＶ,-2.1191444,0.4537122,0.13315825,0.29348618
ポケ姦,-2.0822594,0.5065081,0.14170836,0.2797751
ポケ擬,-2.089503,0.491182,0.1396141,0.28424108
ポジモン,-2.0735536,0.5135721,0.14346339,0.2793442
ポスター,-2.1178257,0.4926884,0.13581592,0.27566293
