,loc,scale,expectation,cv
1419480,-1.9855956,0.47476357,0.15367807,0.68180025
1430665,-2.07834,0.53555036,0.14443396,0.5035803
1438138,-2.0511136,0.46299452,0.14314005,0.6677432
1439274,-1.9627993,0.5361302,0.16217464,0.5642121
1442920,-2.0974534,0.4906663,0.13847347,0.5751672
1450699,-2.0433316,0.45273238,0.14358209,0.70051455
1453662,-2.0440397,0.50718045,0.14727941,0.57255477
1458598,-1.9976997,0.41654196,0.14794035,0.8526467
1459289,-2.1255724,0.4678352,0.13316882,0.6084386
1472727,-2.0425646,0.50858057,0.14760175,0.5706529
1480265,-1.9761506,0.49823028,0.15691769,0.63213766
1481021,-2.0733514,0.44610342,0.13892135,0.6980682
1492905,-2.0440805,0.4956999,0.14642803,0.59591806
1493091,-2.0573494,0.45101783,0.14147377,0.6954862
1503212,-2.0842023,0.5211606,0.14250216,0.5246604
1507439,-2.044953,0.53310806,0.14914282,0.5247735
1510190,-2.1010563,0.49589223,0.13833159,0.5625314
1513785,-2.095481,0.5101587,0.14010684,0.53833014
1520875,-2.091489,0.53703594,0.14266083,0.49465004
1520995,-2.056844,0.4778739,0.14332187,0.62760425
1536443,-2.0489814,0.5008944,0.1460898,0.58227414
1540235,-2.01572,0.48151076,0.1495995,0.6452353
1558151,-2.039656,0.52756524,0.14949484,0.53712314
1558967,-2.0029335,0.45938253,0.1499554,0.7105803
1563424,-2.0455158,0.49418482,0.14610839,0.5982688
1569402,-2.076727,0.5553846,0.14624077,0.47411186
1573949,-2.0458426,0.46723625,0.14418072,0.6604411
1585047,-2.0564868,0.5110107,0.14574149,0.5581144
1600380,-2.0528295,0.47529322,0.14372154,0.6362072
1602214,-2.0249069,0.5082369,0.15020497,0.581503
1603106,-2.1099665,0.48193502,0.13617209,0.58628815
1628360,-1.9939897,0.455883,0.15106046,0.72684866
1629665,-2.0538902,0.5067801,0.14580615,0.5677234
1631770,-2.037195,0.4597212,0.14492728,0.6857425
1638396,-1.993334,0.48483774,0.15323229,0.6518647
1638513,-1.9826392,0.4617443,0.15319628,0.7185303
1650978,-2.1069162,0.48857948,0.1370292,0.5740407
1653349,-2.0735056,0.44612864,0.1389015,0.6978896
1654169,-2.0345397,0.5038727,0.14843681,0.58465546
1659701,-2.0726323,0.5641453,0.14756265,0.4636545
1662463,-2.0226176,0.48448747,0.14878492,0.63386065
1667746,-2.1190987,0.51390696,0.13709947,0.51911885
1674971,-2.0625155,0.409431,0.13824904,0.8247088
1676535,-2.0255187,0.48729137,0.14855617,0.6256238
1677175,-2.0647497,0.4541181,0.14062786,0.68192047
1690564,-2.051473,0.51819474,0.14701658,0.54749525
1695327,-2.0604994,0.5041189,0.14465098,0.5691876
1705208,-2.067976,0.5204271,0.144778,0.53454316
1706195,-2.0399902,0.47483954,0.14554735,0.6455213
1708177,-2.099842,0.51918143,0.14014643,0.51992863
1716190,-2.0558248,0.56185085,0.14987008,0.47475865
1719111,-2.0700645,0.46983087,0.14090152,0.6383114
1734707,-2.1116908,0.4499251,0.13392513,0.6615789
1736472,-2.007972,0.4588936,0.14916827,0.70835745
1736557,-2.0692685,0.47021973,0.14103952,0.6378802
1745614,-2.0729375,0.4951897,0.14222698,0.5800144
1752229,-2.0415354,0.4947121,0.14672938,0.5995315
1753887,-2.1370893,0.4782707,0.13229543,0.5783587
1756034,-2.0687664,0.4765807,0.14153591,0.6231516
1764675,-1.9987032,0.48902547,0.15272288,0.638618
1790327,-2.1126714,0.48615766,0.13608213,0.5757671
1790641,-1.9860923,0.47966138,0.15396118,0.6691781
1797764,-1.9988229,0.48859963,0.1526728,0.6395219
1801218,-2.0943782,0.49847355,0.1394373,0.5611704
1807364,-2.0717177,0.50157285,0.14285429,0.567839
1807649,-2.0307517,0.5418571,0.151989,0.5176576
1810645,-2.0918045,0.5284994,0.1419687,0.50828063
1812847,-2.0794365,0.49933922,0.1415975,0.56789
1822116,-2.0815508,0.48437577,0.14026232,0.5978279
1837016,-2.052558,0.48718226,0.14458545,0.6091744
1855709,-2.088813,0.5310271,0.14258483,0.50563836
1857399,-2.066635,0.50755656,0.14401641,0.5590403
1860278,-2.0774171,0.52916104,0.14407642,0.5145377
1862615,-2.0659676,0.459208,0.14078356,0.6676257
1863509,-1.9962064,0.46070084,0.15105915,0.71171975
1866301,-2.0340378,0.5501756,0.15218002,0.5027534
1874168,-2.0365052,0.48678872,0.14689702,0.61991477
1880704,-1.9876726,0.56644034,0.16085608,0.5013363
1885249,-2.0581741,0.442697,0.14083253,0.7186043
1886837,-2.094881,0.5156027,0.1405829,0.528813
1902471,-2.0200584,0.4338856,0.14574015,0.77415645
1910166,-2.0852816,0.49952564,0.14078538,0.5642116
1913695,-1.9789295,0.5035028,0.15689602,0.6188825
1915087,-2.1552868,0.5214829,0.13274643,0.4881381
1917643,-2.0478148,0.47267073,0.14426462,0.64571726
1920171,-2.0248237,0.44358423,0.14566581,0.740296
1930644,-2.0754418,0.544427,0.14554915,0.4910553
1941674,-2.1204045,0.50357586,0.13620281,0.5371014
1944074,-2.0433428,0.495775,0.14654154,0.59619933
1962253,-2.0008047,0.4921725,0.15263776,0.6301258
1964044,-2.2036572,0.4756197,0.1236191,0.5464695
1969761,-1.958724,0.48029846,0.15828142,0.6861318
1978722,-2.0817106,0.48706338,0.14042312,0.59192634
1997535,-2.128208,0.51424205,0.13587968,0.5138299
2000824,-2.1461205,0.52669144,0.134335,0.48425785
2005518,-2.088841,0.52966523,0.1424779,0.50786066
2007082,-2.0396512,0.4587307,0.14450602,0.6867052
2010519,-2.0191014,0.51465935,0.15157658,0.57225865
2011088,-2.0465329,0.46975166,0.14425114,0.6537062
2013984,-1.9945017,0.4939024,0.15373394,0.6302132
2017822,-2.0368345,0.4972783,0.1476085,0.5969148
2019785,-2.0707548,0.5252412,0.1447401,0.524652
2036824,-2.0478096,0.46266156,0.14359166,0.6708144
2072584,-2.0785542,0.5100262,0.14248897,0.5477675
2074691,-2.081834,0.5339378,0.14380611,0.50442433
2076685,-2.0196834,0.5149831,0.15151365,0.57130206
2082323,-2.0471914,0.4776514,0.14469662,0.6342147
2086826,-1.9983577,0.4882633,0.1527188,0.64059615
2087184,-2.041335,0.49262545,0.14660767,0.6041197
2101316,-1.9914442,0.47076413,0.15249327,0.68808794
2102092,-1.9949075,0.5079752,0.1547587,0.5997497
2102993,-2.083449,0.44152507,0.13724649,0.70402896
2110246,-2.0185661,0.50778717,0.15112586,0.58610487
2118699,-2.1183505,0.54430974,0.139427,0.47060302
2122475,-1.9954666,0.52886206,0.15635613,0.55902356
2126459,-1.9515469,0.46671376,0.15839934,0.7271972
2133557,-2.0580363,0.52265495,0.14639421,0.53591233
2146205,-2.1028845,0.47595477,0.13674764,0.60365456
2146951,-2.0327697,0.48500782,0.14731924,0.62627053
2154516,-2.078947,0.48037001,0.14035654,0.6082483
2167526,-2.0486531,0.4942219,0.1456534,0.5963162
2176270,-2.0908759,0.5914486,0.14719898,0.42079517
2201002,-2.0655398,0.51283467,0.14456296,0.54967034
2201927,-2.0447192,0.4918743,0.14605835,0.60369575
2219470,-1.9560657,0.51894146,0.16179655,0.60080355
2258804,-1.97911,0.50321937,0.15684532,0.6193795
2270981,-2.07153,0.49749297,0.14259021,0.5761238
2275010,-2.0393436,0.47439334,0.14561065,0.6470174
2284859,-2.0198898,0.47823855,0.14874323,0.65035135
2331300,-2.086777,0.4679595,0.13844475,0.63220793
2339323,-2.1076376,0.48667398,0.1368032,0.57759047
2349511,-2.1441667,0.49262077,0.1322807,0.5450936
2351367,-1.9969516,0.48261392,0.15251482,0.65480554
2356280,-2.074609,0.5081175,0.14291328,0.553534
2358286,-1.9846386,0.4746485,0.15381682,0.68274665
2358342,-1.9567518,0.5399458,0.16349368,0.5607905
2361401,-2.049985,0.49196747,0.14529794,0.60032535
2365941,-2.139455,0.47725153,0.13191855,0.5791769
2377252,-2.0380757,0.50252324,0.14781247,0.58532727
2388378,-2.1330898,0.46550897,0.1320281,0.6092707
2415710,-1.9916114,0.5005739,0.15469122,0.61734694
2417289,-2.048989,0.42322278,0.14093868,0.7868504
2419496,-2.1169305,0.5226461,0.1380208,0.50527644
2422886,-2.03415,0.50199115,0.14835425,0.5887187
2444635,-2.043851,0.48048455,0.14537798,0.6297088
2461610,-1.9469197,0.46511495,0.15901549,0.7350533
2485613,-2.058417,0.48922327,0.14388406,0.6011716
2515998,-2.0672321,0.4841026,0.14226633,0.607054
2531113,-1.9840717,0.5165494,0.15713343,0.5889045
2536418,-2.119245,0.5325819,0.13842545,0.48802617
2537314,-1.9765329,0.49280453,0.15643656,0.64415276
2540631,-2.017714,0.45516187,0.1474704,0.7118248
2542740,-2.0789073,0.47701648,0.14013699,0.6158657
2551609,-2.0822484,0.45935303,0.13851927,0.6564732
2559512,-1.9851929,0.4854622,0.15453167,0.6557023
2578637,-2.0056026,0.4942091,0.15205982,0.6225769
2592533,-2.0321612,0.49477607,0.148116,0.6050408
2597109,-2.066686,0.49723724,0.14326438,0.57944334
2601425,-2.038766,0.49191648,0.14693351,0.6072089
2607562,-2.1317801,0.43309993,0.13029002,0.6946002
2608008,-2.040705,0.48245668,0.14597459,0.6271344
2626339,-2.0946753,0.57269377,0.14504863,0.44225094
2641446,-2.0220444,0.47279182,0.14803919,0.6622726
2657370,-1.9937298,0.47926074,0.15276043,0.6650697
2683007,-2.082663,0.5070629,0.141691,0.551085
2684832,-2.094389,0.5029283,0.13974716,0.5524981
2689251,-2.0697796,0.4896407,0.1422875,0.5934876
2690918,-2.023546,0.5666263,0.15520427,0.48340395
2699050,-2.0570831,0.49761298,0.1446738,0.5842604
2702617,-2.0311947,0.47630438,0.14693546,0.6476755
2705166,-2.1069183,0.49659744,0.13757117,0.5578513
2706197,-1.975153,0.5018462,0.15735857,0.6248117
2709863,-2.1148937,0.49041882,0.13606286,0.56572497
2722896,-2.0524426,0.46513638,0.14309213,0.6613862
2778086,-1.9939255,0.51078385,0.15513256,0.59460515
2802855,-2.0904222,0.5147199,0.14114693,0.53275746
2843038,-2.034911,0.47950196,0.14661431,0.63766944
2863664,-2.0786953,0.54378337,0.14502558,0.4904478
2868428,-2.0515616,0.50727075,0.14618246,0.568088
2871201,-2.096386,0.47572404,0.1376241,0.608113
2875305,-2.1770525,0.48272926,0.12738533,0.54665357
2898262,-2.0450327,0.5113353,0.14744489,0.56392086
2920236,-2.0963335,0.50623465,0.13970856,0.54515415
2939902,-2.0702395,0.5373337,0.14574805,0.5047944
2942782,-2.0155318,0.47490552,0.14915575,0.6613412
2972026,-2.0613067,0.49096498,0.14359142,0.5956998
2991028,-1.9974515,0.516793,0.15506451,0.58060277
3026158,-2.0984375,0.5209994,0.14047617,0.5175213
3032929,-1.9852617,0.5419341,0.1590693,0.54161847
3073600,-2.046273,0.4971665,0.14621374,0.59154046
3079543,-2.0344293,0.44961035,0.14466211,0.71561956
3088736,-2.0394835,0.4851184,0.14634132,0.62182975
3095231,-2.0075862,0.49897754,0.15211828,0.61096936
3102081,-1.9629991,0.49095228,0.15842372,0.6572667
3103514,-2.0369825,0.49165848,0.14717712,0.60885406
3109225,-2.0576851,0.54034644,0.14782917,0.5063089
3120297,-2.0190396,0.5096198,0.15119521,0.5821642
3122745,-2.0274212,0.50669724,0.14971074,0.58311725
3125714,-2.110084,0.5354301,0.13991204,0.48803338
3134226,-2.0471935,0.48496294,0.1452064,0.6174029
3138726,-2.0410714,0.5257636,0.1491418,0.5395335
3152384,-2.0605295,0.49686852,0.1441227,0.5837803
3154924,-2.1521618,0.5905904,0.1383784,0.3967304
3174495,-2.0873053,0.48029774,0.13918346,0.60334617
3198014,-2.0095692,0.47994307,0.15040907,0.65297204
3228369,-2.0214484,0.5130322,0.15109487,0.5740642
3231754,-2.0480049,0.50011384,0.14617543,0.5844356
3276601,-2.008981,0.52228,0.15372457,0.5635553
3318376,-1.9310793,0.48672608,0.1632246,0.6889955
3337698,-2.119761,0.46816313,0.13396554,0.61122155
3340143,-2.084584,0.5115749,0.14174446,0.54161114
3343997,-1.9875709,0.51409113,0.1563863,0.591723
3358865,-2.0673745,0.48571056,0.14235702,0.6034257
3370276,-2.0381277,0.49937534,0.1475719,0.5917653
3381584,-2.1456573,0.5548569,0.13645995,0.44324434
3389248,-2.0515988,0.47417045,0.14382184,0.63966984
3390920,-2.032836,0.49207148,0.14781871,0.6104822
3396814,-2.0350688,0.48829123,0.14721598,0.6174433
3415651,-2.101236,0.46001965,0.13595559,0.6424573
3429395,-2.0778494,0.49622717,0.14160287,0.57505715
3442872,-2.1345649,0.53338283,0.13637917,0.479369
3442972,-2.0625985,0.5562634,0.14839406,0.47957394
3448472,-2.06078,0.47016928,0.14223844,0.64344066
3449065,-1.9843274,0.4952005,0.15540577,0.633731
3467324,-1.9910896,0.47409424,0.15278755,0.6797647
3494232,-2.0170753,0.5070047,0.15129127,0.5885589
3510483,-2.0820827,0.5015305,0.14137825,0.5620667
3541210,-1.983558,0.4911812,0.1552174,0.64336425
3551346,-2.1176944,0.46570963,0.134089,0.6182479
3555971,-2.0216715,0.5064266,0.15055338,0.58702624
3566192,-1.9997863,0.53651774,0.15631835,0.5430525
3583961,-2.0149078,0.53930306,0.15420322,0.5301853
3584408,-2.0293171,0.49681824,0.14868832,0.6023956
3606030,-2.0796623,0.49564683,0.14130573,0.575195
3606811,-2.0826588,0.5101098,0.14191134,0.54536813
3609145,-2.1397283,0.5524407,0.1370879,0.4491876
3623433,-1.9917998,0.55542654,0.15920693,0.51607007
3631880,-2.032665,0.491998,0.14783862,0.61074686
3640954,-2.0076308,0.46196523,0.14943035,0.7001969
3642817,-2.071915,0.49033213,0.14203212,0.5907529
3659724,-2.0717692,0.46703458,0.14047742,0.6440335
3661566,-2.0634863,0.49340737,0.14345114,0.5892407
3666943,-2.0006971,0.48211932,0.1519084,0.6535408
3680021,-2.071494,0.5203821,0.14426616,0.5327454
3683703,-2.035729,0.5772299,0.15425754,0.4629656
3705016,-1.9413548,0.54307073,0.16631164,0.56391007
3713984,-2.088348,0.50247616,0.14056198,0.55672014
3723822,-2.0660744,0.5738434,0.14935546,0.45355952
3736564,-1.9976819,0.5120218,0.15464877,0.58988804
3750910,-2.1081696,0.5094256,0.13828862,0.5328745
3756752,-1.9967071,0.5339879,0.15658826,0.54915684
3779511,-2.018852,0.50956273,0.15121917,0.58238685
3813407,-2.081572,0.5163745,0.14252317,0.53451
3816709,-2.0085835,0.4870361,0.1510746,0.6368969
3870958,-2.0484412,0.48018628,0.14469147,0.627514
3882107,-1.9908823,0.47518897,0.15289867,0.6771284
3911709,-1.9832649,0.5062426,0.15643354,0.61039716
3927764,-2.1120474,0.49262467,0.13659869,0.56287795
3938353,-2.0519319,0.4956197,0.14527708,0.59142536
3940110,-1.997887,0.5591668,0.15857093,0.5071552
3948990,-1.985145,0.5129166,0.15667163,0.5955206
3953551,-1.9456878,0.50035286,0.16194291,0.64685833
3962024,-1.9836466,0.45540792,0.15259798,0.7357794
3969024,-2.0018318,0.49977443,0.15305705,0.612781
3978754,-2.1311584,0.481934,0.13331664,0.5739964
3983936,-2.0487556,0.5260391,0.14802161,0.5349202
3997387,-2.1114745,0.43872046,0.13328886,0.69249725
4010242,-2.0058296,0.50592124,0.1529183,0.5974391
4031628,-2.0287364,0.48213878,0.14770955,0.6354252
4032633,-2.0182116,0.46207288,0.14786495,0.6925391
4035596,-2.0956645,0.47025442,0.13736758,0.6211814
4036034,-2.053578,0.46253327,0.1427573,0.6672866
4041030,-2.0552073,0.5199897,0.14660512,0.5422001
4057595,-2.0551116,0.47545993,0.14340527,0.63436216
4065646,-2.0762148,0.48458076,0.14102677,0.6005777
4082595,-2.1275601,0.52186203,0.13650553,0.5012321
4086710,-2.0591397,0.5372145,0.14736542,0.5106227
4123616,-2.023607,0.48779815,0.1488772,0.62567365
4124160,-1.9872987,0.47007504,0.15307713,0.692749
4134745,-2.0781868,0.45918754,0.13907245,0.65957004
4136202,-2.0992885,0.49691895,0.13864698,0.5614865
4150628,-2.0846016,0.45414776,0.13786551,0.66843826
4158560,-2.064051,0.5604538,0.14852579,0.47284877
4161699,-2.070199,0.48731512,0.14206637,0.5982346
4171360,-2.0983534,0.47446868,0.13727169,0.60976976
4202164,-1.9403003,0.48097432,0.16127695,0.6971537
4204775,-2.068796,0.4800686,0.14176805,0.6151369
4237604,-2.0506182,0.5064743,0.14626138,0.57018375
4266596,-2.0322626,0.47303104,0.14655077,0.65495104
4270532,-2.1861265,0.5082715,0.12784247,0.49486142
4275733,-1.9928128,0.5212765,0.15614845,0.57464737
4279778,-2.0393298,0.5016257,0.14756072,0.5864232
4290914,-2.1118395,0.5053278,0.13749586,0.5384473
4319734,-2.0895793,0.49101564,0.13959202,0.5789885
4343317,-2.06235,0.5073811,0.14462194,0.5617792
4347550,-2.039009,0.4254764,0.1424885,0.78709805
4352714,-2.0060258,0.5123218,0.15338732,0.58439136
4368584,-2.0575109,0.4792116,0.14331806,0.6240886
4381579,-2.03288,0.5284978,0.15058538,0.53913367
4423600,-2.1649287,0.55333036,0.13374215,0.43681678
4464677,-2.0226998,0.47795525,0.14830576,0.64920753
4488347,-2.0965981,0.46450546,0.13687113,0.63435185
4536776,-2.0590649,0.5040677,0.1448549,0.5701058
4540748,-2.10192,0.55500466,0.14257248,0.46285233
4573336,-2.0211034,0.49168018,0.14953442,0.6185514
4594192,-2.118218,0.5176784,0.13748746,0.5130303
4622349,-2.0907671,0.5499215,0.14376716,0.47539902
4633208,-2.0445728,0.4729952,0.14475529,0.64702487
4652920,-2.0862167,0.46965638,0.1386326,0.62849945
4682922,-1.9932913,0.5030197,0.15462123,0.61108154
4717579,-2.1411297,0.50686294,0.13363075,0.52014613
4726195,-2.0805924,0.5268715,0.14344616,0.51674885
4744177,-2.1039398,0.48204064,0.13700221,0.5896038
4754643,-2.117618,0.5199816,0.13773447,0.50940907
4756170,-2.032361,0.53534764,0.1512135,0.527617
4771273,-2.081252,0.4944469,0.14099748,0.57672936
4772250,-2.054883,0.54422325,0.14855595,0.501575
4807100,-2.0821319,0.5269863,0.14323413,0.5157603
4819770,-2.0327485,0.49459836,0.14801604,0.60506696
4820620,-2.0568402,0.47746077,0.14329414,0.6285691
4820752,-2.0341964,0.5003526,0.14822559,0.592067
4829300,-2.0088916,0.47164267,0.14991781,0.673949
4849625,-2.1005063,0.4704151,0.13671441,0.6178056
4852669,-2.1654346,0.48940352,0.12929267,0.5398085
4864718,-2.0256903,0.52267456,0.15120843,0.55349445
4867065,-1.9520863,0.4921195,0.16025394,0.66170985
4873874,-2.039682,0.5161805,0.1486054,0.5577395
4876516,-2.1239426,0.4970447,0.13527903,0.5475699
4908744,-2.0554075,0.48269054,0.14386033,0.6174524
4944957,-1.9966944,0.48133305,0.1524599,0.65805817
4996150,-2.0961936,0.5487399,0.14289634,0.4745566
4998324,-2.0864763,0.50203663,0.14079422,0.5586168
5004040,-2.079545,0.43578276,0.1374367,0.7237068
5035820,-2.0706468,0.5196244,0.14433157,0.53454256
5048178,-2.0074852,0.5204907,0.15381113,0.5677561
5054351,-2.0445821,0.4893601,0.1458983,0.6092466
5085565,-1.9991424,0.48131984,0.15208617,0.656481
5097474,-2.1193328,0.4911269,0.13550727,0.5617915
5109945,-2.08201,0.4842632,0.14019029,0.5977987
5116218,-2.090264,0.530286,0.14232211,0.50611824
5116613,-2.1497362,0.5157129,0.13308646,0.50040066
5124185,-2.0957963,0.5088341,0.13996816,0.5406009
5169516,-2.0783997,0.49150464,0.14119531,0.5844738
5170800,-2.0610843,0.46941018,0.14214447,0.6450969
5171879,-1.9922351,0.45518306,0.15127753,0.7301334
5179447,-2.0133877,0.5000039,0.15131588,0.6052542
5181879,-2.1181726,0.5199655,0.13765696,0.50915384
5196362,-2.0236936,0.50476074,0.15012276,0.58921725
5219010,-2.116927,0.4924975,0.13592526,0.56039226
5231934,-2.0728154,0.4235568,0.13763979,0.76722133
5237367,-2.0811245,0.44903108,0.13802643,0.6845568
5251503,-2.0342562,0.50297654,0.14841194,0.5866424
5254537,-2.0274298,0.4417481,0.14516865,0.7439152
5262328,-2.062403,0.45634702,0.14110138,0.6775492
5264948,-2.0382254,0.4884451,0.14676301,0.61515576
5282774,-2.067467,0.4816971,0.1420678,0.6122765
5282775,-2.008834,0.4907312,0.15130989,0.62831867
5295475,-1.9196811,0.48910096,0.16528712,0.6909426
5298196,-2.0980484,0.4751504,0.13735802,0.6084037
5337008,-2.1233473,0.5323448,0.13784136,0.48639992
5346870,-2.0710554,0.45695862,0.13992485,0.6701023
5368010,-2.0841758,0.5171233,0.14220756,0.5317831
5387972,-2.0938537,0.4655798,0.13731585,0.6334793
5397350,-2.0801702,0.49459112,0.14116019,0.5770582
5400246,-2.040986,0.47805142,0.14562516,0.63721675
5401910,-2.0597422,0.4939729,0.14402944,0.59026223
5408792,-2.0391479,0.4541019,0.14427362,0.69964916
5438971,-2.0768619,0.48072457,0.14067347,0.6087228
5506171,-1.983126,0.59953696,0.16473721,0.45831048
5524909,-2.0697021,0.44001317,0.13905352,0.7182087
5534168,-2.0228188,0.5181214,0.15128438,0.5635481
5534392,-2.1538393,0.50722015,0.13196702,0.5129469
5537844,-1.9998657,0.5389302,0.15650885,0.53885746
5545882,-2.0755687,0.5501807,0.14598969,0.48229364
5550059,-2.0093448,0.49638605,0.15165529,0.6154864
5564130,-2.1755633,0.48378485,0.12764026,0.54535985
5566626,-2.0538144,0.54077846,0.14843714,0.5075792
5568115,-1.9881171,0.5336853,0.15791363,0.55443305
5571513,-2.025495,0.49657097,0.14923938,0.60523045
5574522,-2.0676115,0.47980997,0.14191845,0.6164535
5580998,-2.0813997,0.45506972,0.13836566,0.6681476
5597961,-1.9936913,0.4707537,0.15215026,0.68657064
5603675,-2.1160903,0.49739242,0.13636902,0.5512104
5606073,-2.0990012,0.5481323,0.14244822,0.4741178
5620061,-2.0636249,0.5149322,0.14499629,0.54683554
5621684,-2.0747244,0.48899195,0.14154072,0.5919404
5649431,-2.0300338,0.4867337,0.14784676,0.62406373
5664379,-2.0593812,0.5247309,0.14635646,0.5315432
5667198,-1.9835292,0.52638793,0.15802738,0.57032245
5667821,-1.9949716,0.5211545,0.15580179,0.57364
5690717,-2.051384,0.47184193,0.14369439,0.6454264
5695408,-2.0610962,0.5598885,0.14891814,0.4750557
5699294,-2.0605648,0.45530885,0.1412941,0.6815722
5730760,-2.0307276,0.47151712,0.146671,0.65970427
5730881,-1.9719813,0.51391137,0.15882872,0.601385
5740469,-2.0499475,0.46008113,0.1431145,0.67610604
5742073,-2.0159419,0.5023859,0.15111019,0.5987132
5746228,-2.102303,0.46332884,0.13601825,0.6336049
5775962,-2.080531,0.5266714,0.14343984,0.5171188
5787452,-2.0102427,0.53547335,0.15460578,0.5392002
5798888,-2.0474489,0.5175973,0.1475637,0.55080193
